filepath,target_class,fold
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\339_jpg.rf.2c62959f912060e86d4e1d09dc12973e.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\339_jpg.rf.8eddc643a05f087cecda8ed784fe7b09.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\33_jpg.rf.1295bcbb8a76d60ddc4e62c111e28895.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\33_jpg.rf.6a21a4d11094589983d276dcf04d757f.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\33_jpg.rf.d0830276cf35cdb54c74a6b53e9863a5.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\340_jpg.rf.6b224325124df58a79c3910bd92de62e.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\340_jpg.rf.76153c63cb8944527478e5c489fa0209.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\340_jpg.rf.ac8d7ff3c14394c5d80e3202f26e4783.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\341663889_1661857455674.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\341_jpg.rf.18553a8913189e3567177b6d32c01611.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\341_jpg.rf.49700b0e2c7ad64451ca2f87d5fbae05.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\341_jpg.rf.514280ba0c3c8581d2693d6dd453f22f.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\34887504_1666262792486_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\34_jpg.rf.0a44b7d39f48387f7edaf096da089770.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\34_jpg.rf.42b0170eda27e729ebfcb7bee0665c1b.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\34_jpg.rf.a755a4974c391d4e634b2a60aa7b1211.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\351596326_1666862990298_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\352408411_1672248740138_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\354434356_1672248932173_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\359_jpg.rf.117b182766e99e72fbfb7d4fb8204430.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\359_jpg.rf.8a178fabd2289fc0dc0e53621bd97c35.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\359_jpg.rf.ad8bda5a673f00bda6cc80504388ee07.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\35_jpg.rf.3b993a72c5f355b4e723a41a2256654a.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\35_jpg.rf.efb2f413c2f15eead946846db125f465.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\360_jpg.rf.633daee04aa939b3fff8e1b356cff3e8.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\360_jpg.rf.8c934d7b91e3b515b745db4aa9578c22.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\360_jpg.rf.b31ef192dacdf46cc6c1643033e50c4f.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\362_jpg.rf.470ab61eb25e872009c0d0a81a55fd47.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\364701694_1678096436311_640x360.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\367764239_1659775468343.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\368056137_1673952502543_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\368885652_1674055879694_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\36_jpg.rf.1b32d486ae4b09bb26051c3a2b420ba5.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\36_jpg.rf.d8ce8b99a4254df419ed26e11eb8f9a0.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\36_jpg.rf.dc113ff1166a7709eb36eea2bc02e267.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\37005759_1678096436311_640x360.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\371754457_1661440954114.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\37601450_1670408535811_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\376336663_1668169688748_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\377953597_1660036467113.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\379054153_1674057635397_640x480.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\379355723_1675332753581_640x480.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\37_jpg.rf.026d18e86121174798fd9a6e3fe5ad34.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\37_jpg.rf.1bcd24129bedaf4c68c4e7b0b36a5b80.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\37_jpg.rf.a74405767d8ec1be6039f2039c29219c.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\383402477_1672156766463_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\385026315_1660727358272.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\388103414_1679647794952_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\389176684_1660035498952.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\38_jpg.rf.29f4483664095c392fc85aed65bf3f99.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\38_jpg.rf.4ca3b29a5bed88354dbd2bf3bf8925f8.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\38_jpg.rf.e82008984172f20506a39c96ab5f2b14.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\394154180_1668421574492_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\397983281_1676473895601_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\399874024_1659944601468.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\39_jpg.rf.7324e0c97ea4f9defd7eb6ef283b092d.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\402460336_1675334181043_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\40376063_1660035498952.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\404312811_1677491851840_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\405635414_1670928570335_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\407645166_1673425682687_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\40_jpg.rf.aab2432593b604f3c3adb236ee5bbb10.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\40_jpg.rf.ebece665b131dac959297292fc1bc195.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\40_jpg.rf.f10e523e26509bb461df8f54333d917b.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\411077821_1661187058767.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\411941417_1675334742683_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\414377566_1668185757173_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\41_jpg.rf.03b4fcb209c7fd8444786497dabfeb8c.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\41_jpg.rf.57f5c3da76f22faaa3185e44819d4694.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\41_jpg.rf.7334a2614368e29e1a77147f9930e14d.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\420432773_1677578971966_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\424083944_1669881559930_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\427352454_1668186185504_640x480.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\42746658_1659627015322.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\42779220_1660035498952.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\42_jpg.rf.05780b827a2ae05203f6512d857a2e15.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\42_jpg.rf.1deb6f0a5bf4e707bbc2d4d9905e4aa7.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\42_jpg.rf.6730fb11360924c53d04babcc7a15efd.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\430395064_1662025726617.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\431990372_1676466791902_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\435657630_1659695418341.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\440042532_1659774589097.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\441303058_1678096949430_640x360.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\448274719_1674574416427_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\44_jpg.rf.58bd427d1a01560cb2f4bc728ba7c180.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\44_jpg.rf.c64953aea33d245402b228c53f0f3c6c.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\44_jpg.rf.d658fec22a6453916182be1020d8add5.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\456206266_1673424698373_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\456835712_1672155765813_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\457617255_1661440743604.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\462322766_1660036467113.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\463947391_1679909223832_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\46403749_1669278741995_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\469480954_1660035581641.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\46_jpg.rf.7c38e013cbe27c7cf31469d5c7a90b55.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\46_jpg.rf.8ad9a6a0546a02948a08f298aa1826ca.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\46_jpg.rf.c369fd4e8e36bf409a472f8c4a71e59f.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\473483438_1660823957425.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\476471612_1670427364575_640x480.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\478200609_1670408044780_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\47_jpg.rf.085c4b8946ffb596676f884a9c3ecb56.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\47_jpg.rf.22e470774cc2d1c7d4b43340aa90fcc9.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\47_jpg.rf.4896efb740243043a4ee024a8c34cce0.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\482585179_1660035406452.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\482977528_1660823957425.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\483231399_1659697175589.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\485073755_1677325990054_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\485694722_1677491576454_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\488050722_1659696510318.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\48_jpg.rf.3cdc92c46e64f423f4e6a00ddbc61595.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\48_jpg.rf.48a5673b41f9e88cf071a5756f1224be.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\48_jpg.rf.fcbc474019b1546a29660d312f6a7ae5.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\491571667_1679922784901_640x360.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\492532840_1675083077908_640x480.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\49326464_1669138356843_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\493656407_1677491842352_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\496442501_1669457474147_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\498804304_1675334480255_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\49_jpg.rf.69becd96961d7c8bf9f2a4f30a015cda.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\49_jpg.rf.b18e11cd4b974e4191113d9ef2481116.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\49_jpg.rf.fb59e46713852b18d129718547281308.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\4_jpg.rf.7a7bc0a86e81ba95d64d6cd317bd0124.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\500017315_1660824015312.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\50060372_1662022379734.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\500618475_1672155393195_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\500983694_1674057953024_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\505109193_1661187126152.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\509133738_1668587862009_640x480.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\50_jpg.rf.2f444fd8824ed94689e13724f25d9b35.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\50_jpg.rf.7240a9fdbfa9683135acc6c1d2202ac1.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\50_jpg.rf.7a83ff0b93ed1313c6f080d0eb921eb1.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\511733761_1659776270472.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\515206797_1673956435546_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\517508386_1672913445701_640x360.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\518545567_1677138278047_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\51_jpg.rf.585e820f3da043c1da9f3b216fa89cd7.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\51_jpg.rf.9fd029cb0808de515e8ace2f9b7160b4.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\51_jpg.rf.c0cecf5869793f03b2b060c98e94a4a8.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\520312715_1661948812185.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\527112903_1670408591064_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\530604205_1661188187709.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\536505112_1674121729597_640x480.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\53_jpg.rf.05db640ce9540f4bb5d0c6844e1e52c1.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\53_jpg.rf.727eb7a0a89392c8e95b665c2f63a290.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\53_jpg.rf.e2fe5c5c416a289ebf213b3263eab397.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\54059848_1669885056618_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\542071402_1659780927303.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\543231927_1661502444950.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\549245219_1661502229652.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\550675444_1677579632526_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\551060040_1670427327853_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\552611551_1671013577151_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\553463197_1670427327853_640x480-W6k4QL.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\553463197_1670427327853_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\55_jpg.rf.6e0166bbe36f6502f82dbd03656981da.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\55_jpg.rf.c8304da5222f6f6581eb1576693a0a3f.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\55_jpg.rf.e2f8f450708ff9fd84d81f97c0adbc7a.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\564651407_1674056030977_640x480-Li0kSq.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\564651407_1674056030977_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\573219061_1670408371801_640x480-72PcMf.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\573219061_1670408371801_640x480.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\575569587_1659775261583-IlL2u6.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\575569587_1659775261583.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\578074987_1668955862697_640x480-3LiE7I.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\578074987_1668955862697_640x480.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\57_jpg.rf.a720d1257b1f3be405bba62e5a2a2f12.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\57_jpg.rf.b7c7c357f8b4286234bca136020a9eec.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\57_jpg.rf.f6a571855ea994300ffce54fd2d9d216.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\580439036_1661187225970-hcnQ5s.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\580439036_1661187225970.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\585445371_1671013577151_640x480-JT9wuS.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\585445371_1671013577151_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\586796617_1675333837454_640x480-ey6Yr6.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\586796617_1675333837454_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\588026014_1670408044780_640x480-GSwpAw.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\588026014_1670408044780_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\589822517_1669715196385_640x480-KPQU5R.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\589822517_1669715196385_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\58_jpg.rf.011051886a9e269e5f5f605468bd9b8a.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\591138012_1666340170051_640x480-B563dG.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\591138012_1666340170051_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\59210909_1674574726638_640x480.jpg,Healthy leaves,4
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\592185373_1674055935703_640x480-b44lO5.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\592185373_1674055935703_640x480.jpg,Healthy leaves,3
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\59905412_1675338651017_640x480.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\59_jpg.rf.3679008b44903f8c30b3fd93961318d9.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\59_jpg.rf.74d20cc7dafcb681e07788f89863b9b5.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\59_jpg.rf.ff44a206909cd6f9041f1bb252120aeb.jpg,Healthy leaves,1
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\600915170_1659695418341-2xnNXT.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\600915170_1659695418341.jpg,Healthy leaves,0
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\604169031_1670408942782_640x480-0ndsoP.jpg,Healthy leaves,2
C:\Users\krsan\Desktop\crop\dataset onion\onion datasets\Healthy leaves\604169031_1670408942782_640x480.jpg,Healthy leaves,1
