filepath,target_class,fold
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot780_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot781_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot782_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot783_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot784_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot785_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot786_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot787_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot788_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot789_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot78_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot790_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot791_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot792_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot793_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot794_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot795_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot796_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot797_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot798_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot799_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot79_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot7_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot800_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot801_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot802_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot803_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot804_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot805_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot806_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot807_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot808_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot809_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot80_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot810_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot811_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot812_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot813_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot814_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot815_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot816_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot817_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot818_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot819_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot81_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot820_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot821_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot822_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot823_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot824_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot825_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot826_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot827_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot828_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot829_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot82_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot830_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot831_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot832_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot833_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot834_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot835_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot836_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot837_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot838_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot839_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot83_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot840_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot841_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot842_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot843_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot844_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot845_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot846_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot847_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot848_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot849_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot84_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot850_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot851_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot852_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot853_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot854_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot855_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot856_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot857_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot858_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot859_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot85_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot860_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot861_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot862_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot863_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot864_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot865_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot866_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot867_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot868_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot869_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot86_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot870_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot871_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot872_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot873_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot874_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot875_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot876_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot877_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot878_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot879_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot87_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot880_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot881_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot882_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot883_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot884_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot885_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot886_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot887_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot888_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot889_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot88_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot890_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot891_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot892_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot893_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot894_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot895_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot896_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot897_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot898_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot899_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot89_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot8_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot900_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot901_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot902_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot903_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot904_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot905_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot906_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot907_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot908_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot909_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot90_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot910_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot911_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot912_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot913_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot914_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot915_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot916_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot917_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot918_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot919_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot91_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot920_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot921_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot922_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot923_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot924_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot925_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot926_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot927_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot928_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot929_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot92_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot930_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot931_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot932_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot933_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot934_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot935_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot936_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot937_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot938_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot939_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot93_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot940_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot941_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot942_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot943_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot944_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot945_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot946_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot947_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot948_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot949_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot94_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot950_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot951_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot952_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot953_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot954_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot955_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot956_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot957_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot958_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1000_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1001_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1002_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1003_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1004_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1005_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1006_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1007_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1008_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1009_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot100_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1010_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1011_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1012_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1013_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1014_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1015_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1016_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1017_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1018_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1019_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot101_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1020_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1021_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1022_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1023_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1024_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1025_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1026_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot1027_.jpg,septoria leaf spot,1
