image_path,filename,target_class,width,height,channels,mode,fold
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200736.jpg,zoomed_IMG_20230630_200736.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200736_1.jpg,zoomed_IMG_20230630_200736_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200737.jpg,zoomed_IMG_20230630_200737.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200737_1.jpg,zoomed_IMG_20230630_200737_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200738.jpg,zoomed_IMG_20230630_200738.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200739.jpg,zoomed_IMG_20230630_200739.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200739_1.jpg,zoomed_IMG_20230630_200739_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200740.jpg,zoomed_IMG_20230630_200740.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200741.jpg,zoomed_IMG_20230630_200741.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200741_1.jpg,zoomed_IMG_20230630_200741_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200742.jpg,zoomed_IMG_20230630_200742.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200742_1.jpg,zoomed_IMG_20230630_200742_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200743.jpg,zoomed_IMG_20230630_200743.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200744.jpg,zoomed_IMG_20230630_200744.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200744_1.jpg,zoomed_IMG_20230630_200744_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200745.jpg,zoomed_IMG_20230630_200745.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200746.jpg,zoomed_IMG_20230630_200746.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200746_1.jpg,zoomed_IMG_20230630_200746_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200747.jpg,zoomed_IMG_20230630_200747.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200747_1.jpg,zoomed_IMG_20230630_200747_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200748.jpg,zoomed_IMG_20230630_200748.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200748_1.jpg,zoomed_IMG_20230630_200748_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200750.jpg,zoomed_IMG_20230630_200750.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200750_1.jpg,zoomed_IMG_20230630_200750_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200751.jpg,zoomed_IMG_20230630_200751.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200751_1.jpg,zoomed_IMG_20230630_200751_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200752.jpg,zoomed_IMG_20230630_200752.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200753.jpg,zoomed_IMG_20230630_200753.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200754.jpg,zoomed_IMG_20230630_200754.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200754_1.jpg,zoomed_IMG_20230630_200754_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200755.jpg,zoomed_IMG_20230630_200755.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200756.jpg,zoomed_IMG_20230630_200756.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200757.jpg,zoomed_IMG_20230630_200757.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200757_1.jpg,zoomed_IMG_20230630_200757_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200758.jpg,zoomed_IMG_20230630_200758.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200759.jpg,zoomed_IMG_20230630_200759.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200759_1.jpg,zoomed_IMG_20230630_200759_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200800.jpg,zoomed_IMG_20230630_200800.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200800_1.jpg,zoomed_IMG_20230630_200800_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200802.jpg,zoomed_IMG_20230630_200802.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200802_1.jpg,zoomed_IMG_20230630_200802_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200803.jpg,zoomed_IMG_20230630_200803.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200803_1.jpg,zoomed_IMG_20230630_200803_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200804.jpg,zoomed_IMG_20230630_200804.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200805.jpg,zoomed_IMG_20230630_200805.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200806.jpg,zoomed_IMG_20230630_200806.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200818.jpg,zoomed_IMG_20230630_200818.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200818_1.jpg,zoomed_IMG_20230630_200818_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200819.jpg,zoomed_IMG_20230630_200819.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200820.jpg,zoomed_IMG_20230630_200820.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200820_1.jpg,zoomed_IMG_20230630_200820_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200821.jpg,zoomed_IMG_20230630_200821.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200821_1.jpg,zoomed_IMG_20230630_200821_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200822.jpg,zoomed_IMG_20230630_200822.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200822_1.jpg,zoomed_IMG_20230630_200822_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200823.jpg,zoomed_IMG_20230630_200823.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200823_1.jpg,zoomed_IMG_20230630_200823_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200824.jpg,zoomed_IMG_20230630_200824.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200825.jpg,zoomed_IMG_20230630_200825.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200825_1.jpg,zoomed_IMG_20230630_200825_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200826.jpg,zoomed_IMG_20230630_200826.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200827.jpg,zoomed_IMG_20230630_200827.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200828.jpg,zoomed_IMG_20230630_200828.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200829.jpg,zoomed_IMG_20230630_200829.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200829_1.jpg,zoomed_IMG_20230630_200829_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200830.jpg,zoomed_IMG_20230630_200830.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200831.jpg,zoomed_IMG_20230630_200831.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200831_1.jpg,zoomed_IMG_20230630_200831_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200832.jpg,zoomed_IMG_20230630_200832.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200833.jpg,zoomed_IMG_20230630_200833.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200834.jpg,zoomed_IMG_20230630_200834.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200834_1.jpg,zoomed_IMG_20230630_200834_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200835.jpg,zoomed_IMG_20230630_200835.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200836.jpg,zoomed_IMG_20230630_200836.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200837.jpg,zoomed_IMG_20230630_200837.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200837_1.jpg,zoomed_IMG_20230630_200837_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200839.jpg,zoomed_IMG_20230630_200839.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200839_1.jpg,zoomed_IMG_20230630_200839_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200840.jpg,zoomed_IMG_20230630_200840.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200841.jpg,zoomed_IMG_20230630_200841.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200841_1.jpg,zoomed_IMG_20230630_200841_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200842.jpg,zoomed_IMG_20230630_200842.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200843.jpg,zoomed_IMG_20230630_200843.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200844.jpg,zoomed_IMG_20230630_200844.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200844_1.jpg,zoomed_IMG_20230630_200844_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200845.jpg,zoomed_IMG_20230630_200845.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200846.jpg,zoomed_IMG_20230630_200846.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200847.jpg,zoomed_IMG_20230630_200847.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200847_1.jpg,zoomed_IMG_20230630_200847_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200848.jpg,zoomed_IMG_20230630_200848.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200849.jpg,zoomed_IMG_20230630_200849.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200850.jpg,zoomed_IMG_20230630_200850.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200850_1.jpg,zoomed_IMG_20230630_200850_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200851.jpg,zoomed_IMG_20230630_200851.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200852.jpg,zoomed_IMG_20230630_200852.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200853.jpg,zoomed_IMG_20230630_200853.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200908.jpg,zoomed_IMG_20230630_200908.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200909.jpg,zoomed_IMG_20230630_200909.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200910.jpg,zoomed_IMG_20230630_200910.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange\zoomed_IMG_20230630_200910_1.jpg,zoomed_IMG_20230630_200910_1.jpg,Citrus_Nutrient_Deficiency_Yellow_Leaf_Orange,256,256,3,RGB,0
